ticker,revenue,revenue_previous,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,total_assets,total_liabilities,total_debt,long_term_debt,short_term_debt,equity,invested_capital,roic,roic_using_total_assets,debt_to_equity_ratio,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,debt_free_flag,net_cash_status,net_cash_flag,is_high_growth,market_cap,cap_size,dividend_yield,eps,bps,missing_critical,missing_items,roe,pbr,per,equity_ratio,score_growth,score_profit,score_value,score_safety,penalty,total_score,sector
3676,39748901000.0,38790197000.0,2.471511036667331,2430068000.0,6.11,629464000.0,10137754000.0,29611147000.0,,1645449000.0,1645449000.0,975080000.0,19949490000.0,10688796000.0,5200000000.0,,,8953844000.0,14153844000.0,12.01827291582414,False,0.5807561534464974,7593742000.0,,3119272000.0,-5080000.0,-2555521000.0,,False,実質無借金,True,False,210.72369664,小型,243.00000000000003,41.77,413.161,False,[],10.272,2.2872438,22.623892,44.882570932891014,4.943022073334662,20.544,1.8440269999999999,8.294190310963671,0.0,35.62523938429834,情報通信・サービスその他
3034,263972000000.0,180052000000.0,46.608757470064205,13465000000.0,5.1,5164000000.0,39056000000.0,224916000000.0,,12840000000.0,12840000000.0,5363000000.0,159669000000.0,97533000000.0,41071000000.0,,,57122000000.0,98193000000.0,9.598953082195269,False,0.7190049368019327,26727000000.0,,12593000000.0,-20360000000.0,7201000000.0,,False,,False,True,717.72053504,中型,240.0,200.1,1457.467,False,[],11.964,1.3125511,9.56022,35.7752600692683,40.0,23.928,8.437244499999998,5.258420023089433,0.0,77.62366452308942,小売
2780,158994692000.0,119459909000.0,33.09460331164324,6176646000.0,3.88,4777112000.0,35248886000.0,123745805000.0,,6453688000.0,6453688000.0,1660644000.0,88625747000.0,55426515000.0,47395363000.0,,,32774680000.0,80170043000.0,5.393102009437615,False,1.4460968955303302,15535605000.0,,-5180323000.0,-6712863000.0,11907001000.0,,False,,False,True,380.26330112,小型,306.0,318.67,2947.699,False,[],10.99,1.1737969,10.857627,36.98099153962561,40.0,21.98,8.91660875,5.660330513208538,0.0,76.55693926320853,小売
7679,151957000000.0,142241000000.0,6.830660639337463,5484000000.0,3.61,4275000000.0,32609000000.0,119347000000.0,10700000000.0,5680000000.0,5680000000.0,1404000000.0,79976000000.0,42910000000.0,18187000000.0,,,37066000000.0,55253000000.0,6.947677049209997,False,0.49066529973560674,7166000000.0,,4489000000.0,-4572000000.0,2297000000.0,,False,,False,False,390.3813632,小型,144.0,226.9,2035.064,False,[],11.315999999999999,0.9862098,8.845306,46.34640392117635,13.661321278674926,22.631999999999998,10.0,8.782134640392117,0.0,55.07545591906704,小売
7360,1665082000.0,826656000.0,101.42380869430573,367009000.0,22.04,239075000.0,960290000.0,704791000.0,,357388000.0,357388000.0,118312000.0,1680168000.0,575986000.0,46668000.0,,,1104182000.0,1150850000.0,22.32317852022418,False,0.0422647715684552,888558000.0,,411155000.0,-90015000.0,46631000.0,,False,実質無借金,True,True,21.19576832,小型,,42.41,364.258,False,[],-14.674000000000001,2.226444,19.122849,65.71854719289976,40.0,0.0,2.7192877500000003,10.0,0.0,52.71928775,情報通信・サービスその他
3436,396619000000.0,425941000000.0,-6.884052016593848,36925000000.0,9.31,19877000000.0,72726000000.0,323893000000.0,,31642000000.0,31642000000.0,8366000000.0,1172683000000.0,515447000000.0,353953000000.0,,,592113000000.0,946066000000.0,2.732103257066632,False,0.597779477903711,87181000000.0,,69627000000.0,-247876000000.0,112294000000.0,,False,,False,False,5826.20872704,大型,120.0,29.65,1667.124,False,[],0.69199996,0.99932575,56.18887,50.492161990921666,0.0,1.38399992,5.0,10.0,-40.0,0.0,建設・資材
8999,53960131000.0,51521546000.0,4.733136307672134,1212439000.0,2.25,486250000.0,7341927000.0,46618203000.0,,765209000.0,765209000.0,278959000.0,68770749000.0,43904395000.0,36621542000.0,,,24866354000.0,61487896000.0,1.3802835276718528,False,1.4727346839830238,10857676000.0,,8637057000.0,-316071000.0,-7657013000.0,,False,,False,False,181.69214976,小型,518.0,25.34,845.193,False,[],2.9739999999999998,0.74302554,24.782951,36.158329466500355,9.466272615344268,5.9479999999999995,6.30426225,5.386109822166786,0.0,27.104644687511055,不動産
9679,6111745000.0,5480189000.0,11.524347061752797,616770000.0,10.09,497924000.0,1439018000.0,4672726000.0,,672989000.0,672989000.0,175065000.0,19706820000.0,9841791000.0,3043009000.0,,,9865029000.0,12908038000.0,3.344729849726194,False,0.30846427314101155,1940471000.0,,938917000.0,-1095499000.0,-346026000.0,,False,,False,False,84.97604096,小型,118.0,118.99,1666.894,False,[],6.544999999999999,1.2172339,17.051853,50.0589592841463,23.048694123505594,13.089999999999998,7.150867249999999,10.0,0.0,53.28956137350559,情報通信・サービスその他
5658,34126910000.0,34497568000.0,-1.0744467552031494,1349455000.0,3.95,1065449000.0,6096272000.0,28030637000.0,990585000.0,1432227000.0,1432227000.0,345993000.0,72339141000.0,16963510000.0,3275204000.0,,,51807017000.0,55082221000.0,1.714924494420804,False,0.06321931254988103,11130212000.0,,2366059000.0,-2106000000.0,-1600661000.0,,False,実質無借金,True,False,178.14788096,小型,254.0,12.17,1141.274,False,[],1.115,0.34522822,32.37469,71.616854007155,0.0,2.23,5.0,10.0,-40.0,0.0,鉄鋼・非鉄
9709,20493251000.0,18907673000.0,8.385897090562121,1993829000.0,9.73,2109184000.0,6249929000.0,14243321000.0,848930000.0,2109953000.0,2109953000.0,769000.0,21320655000.0,7094056000.0,29966000.0,,,14226599000.0,14256565000.0,9.789737570024757,False,0.0021063361665005107,11153862000.0,,2213344000.0,-415285000.0,-507686000.0,,False,実質無借金,True,False,236.5031424,小型,330.0,157.44,886.336,False,[],20.321,1.7453878,9.825965,66.72683836401838,16.771794181124243,30.0,6.273061,10.0,0.0,63.04485518112424,情報通信・サービスその他
9996,49137191000.0,47606355000.0,3.2156127054885846,1667981000.0,3.39,1315196000.0,10969261000.0,38167929000.0,3316559000.0,1941498000.0,1941498000.0,626301000.0,35597241000.0,9328687000.0,684415000.0,,,26268554000.0,26952969000.0,4.331940944984577,False,0.02605453653825026,1724149000.0,,-230136000.0,-3780844000.0,-350937000.0,,False,実質無借金,True,False,191.82491648,小型,198.0,157.36,3205.194,False,[],4.9959999999999996,0.71758527,14.616167,73.79379205259194,6.431225410977169,9.991999999999999,8.845958249999999,10.0,0.0,35.26918366097716,商社・卸売
7218,40474435000.0,42545163000.0,-4.867129078809734,2704628000.0,6.68,1788623000.0,7436385000.0,33038049000.0,,2910769000.0,2910769000.0,566589000.0,43717511000.0,12661940000.0,4091715000.0,,,24054684000.0,28146399000.0,6.726400773328055,False,0.17010055089478623,9676322000.0,,4421972000.0,-3130902000.0,-2095031000.0,,False,実質無借金,True,False,116.38898688,小型,264.0,185.38,2576.458,False,[],7.32,0.46497944,6.4624014,55.022995247831005,0.0,14.64,10.0,10.0,-40.0,0.0,自動車・輸送機
8705,7373265000.0,7743105000.0,-4.776378468327628,603785000.0,8.19,351184000.0,7316748000.0,56517000.0,820105000.0,546837000.0,546837000.0,195652000.0,136699345000.0,124694863000.0,5694398000.0,,,12004482000.0,17698880000.0,2.388001387658428,False,0.4743559947026452,4707220000.0,,-4018706000.0,-117693000.0,699650000.0,,False,,False,False,104.87591936,小型,341.0,6.89,241.959,False,[],2.665,0.86791563,30.478956,8.78166753469082,0.0,5.33,5.0,0.0,-40.0,0.0,金融（除く銀行）
5537,5440231000.0,2995068000.0,81.63964891615149,552984000.0,10.16,378207000.0,2425705000.0,3014526000.0,,521776000.0,521776000.0,143568000.0,2646634000.0,1736220000.0,1172200000.0,,,910414000.0,2082614000.0,18.58668000887346,False,1.2875461053982034,1415541000.0,,859599000.0,-221707000.0,-43710000.0,,False,実質無借金,True,True,172.42384384,小型,,79.08,66.487,False,[],44.306,31.885933,26.808294,34.398938425184596,40.0,30.0,0.7979265,4.799646141728199,0.0,75.5975726417282,不動産
1873,34980000000.0,39103000000.0,-10.543948034677646,2336000000.0,6.68,1135000000.0,14701000000.0,20279000000.0,,1747000000.0,1747000000.0,591000000.0,42396000000.0,20365000000.0,10337000000.0,,,21673000000.0,32010000000.0,5.108403623867542,False,0.4769528906934896,6106000000.0,,3450000000.0,-709000000.0,-2143000000.0,,False,,False,False,128.79417344,小型,342.0,5.54,545.0,False,[],5.236930743321183,0.5908257,58.122746,51.1203887159166,0.0,10.473861486642367,5.0,10.0,-40.0,0.0,建設・資材
8336,72790000000.0,72605000000.0,0.2548033881964052,18081000000.0,24.84,13146000000.0,,,17158000000.0,18081000000.0,18081000000.0,4926000000.0,5474957000000.0,5206986000000.0,63434000000.0,,,267924000000.0,331358000000.0,3.819645217559256,False,0.2367611710783655,161488000000.0,,-28303000000.0,-37568000000.0,-3809000000.0,,False,実質無借金,True,False,1817.67241728,中型,291.0,431.89,8099.091,False,[],5.12,0.6790886,12.734724,4.8936274750651005,0.5096067763928104,10.24,9.316319,0.0,0.0,20.06592577639281,銀行
8218,379191000000.0,370751000000.0,2.2764604815630975,22405000000.0,5.91,13719000000.0,130181000000.0,249010000000.0,25286000000.0,20634000000.0,20634000000.0,6915000000.0,386661000000.0,140346000000.0,35321000000.0,,,246315000000.0,281636000000.0,5.568712806601428,False,0.14339768183017682,16342000000.0,,23120000000.0,-18200000000.0,-5250000000.0,,False,,False,False,1551.95523072,中型,173.0,306.0,5455.215,False,[],5.702,0.60492575,10.784314,63.70308875216275,4.552920963126195,11.404,9.8039215,10.0,0.0,35.760842463126195,小売
5341,3967802000.0,3517737000.0,12.794162838211044,-320606000.0,-8.08,-374905000.0,1228316000.0,2739485000.0,,-343979000.0,-343979000.0,18557000.0,2551680000.0,1464555000.0,737712000.0,,,1065862000.0,1803574000.0,-12.443304239249402,False,0.6921271233987139,464783000.0,,-165692000.0,18095000.0,227734000.0,,False,,False,False,14.98439168,小型,,-80.37,157.745,False,[],-30.009001,1.3883166,-3.9968503167469094,41.77099009280161,25.588325676422087,0.0,8.058417,7.256996697600537,-40.0,0.9037393740226207,建設・資材
7347,5565871000.0,5842006000.0,-4.726715446714707,975316000.0,17.52,505721000.0,4526568000.0,1039303000.0,,1156703000.0,1156703000.0,551934000.0,21053377000.0,2157082000.0,0.0,,,17507644000.0,17507644000.0,3.8995606718985143,False,0.0,3365405000.0,,655554000.0,-9792000.0,-416032000.0,,True,実質無借金,True,False,160.39595008,小型,269.0,3.52,846.129,False,[],0.8380000000000001,0.979756,235.51137,83.15836457020647,0.0,1.6760000000000002,5.0,10.0,-40.0,0.0,金融（除く銀行）
9418,390408000000.0,326754000000.0,19.480710259093996,129283000000.0,33.11,18395000000.0,128825000000.0,261583000000.0,-458000000.0,30101000000.0,30101000000.0,10734000000.0,259782000000.0,151076000000.0,70355000000.0,,,97569000000.0,167924000000.0,53.89229651509015,False,0.72107944121596,56882000000.0,,20671000000.0,-20178000000.0,3501000000.0,,False,,False,False,3358.580736,大型,91.0,101.93,554.783,False,[],18.608999,3.3562672,18.267439,37.55802942467146,38.96142051818799,30.0,2.93314025,5.852676474890487,0.0,77.74723724307847,情報通信・サービスその他
2907,51045379000.0,50240380000.0,1.6022948074835421,1964453000.0,3.85,1548947000.0,13554567000.0,37490811000.0,,2214162000.0,2214162000.0,665215000.0,26897028000.0,9508254000.0,3378719000.0,,,17388774000.0,20767493000.0,6.621488207555915,False,0.19430461284964656,2275586000.0,,3455446000.0,-763490000.0,-2578442000.0,,False,,False,False,104.19386368,小型,380.0,105.96,2345.043,False,[],3.0250002,0.58378464,12.91997,64.64942520787055,3.2045896149670843,6.0500004,9.2700075,10.0,0.0,28.524597514967084,食品
1904,62502202000.0,61056246000.0,2.3682360032419942,3115405000.0,4.98,2487400000.0,9094746000.0,53407456000.0,1685885000.0,3390668000.0,3390668000.0,903267000.0,46411009000.0,18782054000.0,2700000000.0,,,27628953000.0,30328953000.0,7.190434499997411,False,0.09772357280422461,12842783000.0,,560787000.0,-113911000.0,1139486000.0,,False,実質無借金,True,False,297.09359104,小型,357.0,368.74,4618.101,False,[],8.059,1.0632075,13.315616,59.53103282025176,4.7364720064839885,16.118,8.8550585,10.0,0.0,39.709530506483986,建設・資材
7421,73208000000.0,72196000000.0,1.401739708571112,1435000000.0,1.96,1032000000.0,38256000000.0,34951000000.0,15818000000.0,1161000000.0,1161000000.0,162000000.0,31072000000.0,20183000000.0,7247000000.0,,,10847000000.0,18094000000.0,5.551564054382667,False,0.6681109984327464,7940000000.0,,3833000000.0,-1935000000.0,-1910000000.0,,False,実質無借金,True,False,779.27399424,中型,32.0,26.15,229.776,False,[],11.6459996,6.87191,60.382412,34.90924304840371,2.803479417142224,23.2919992,0.0,4.969747682801237,0.0,31.06522629994346,小売
4769,10136104000.0,9290040000.0,9.107215900039181,516370000.0,5.09,485609000.0,2160751000.0,7975352000.0,,817234000.0,817234000.0,331624000.0,8697912000.0,2269435000.0,0.0,,,6428477000.0,6428477000.0,5.622778147919017,False,0.0,3743303000.0,,144702000.0,-165772000.0,-303899000.0,,True,実質無借金,True,False,78.13829632,小型,381.0,65.27,864.599,False,[],7.789,1.2155924,16.102345,73.90827821665705,18.214431800078362,15.578,7.39645175,10.0,0.0,51.18888355007836,情報通信・サービスその他
6807,221644000000.0,225781000000.0,-1.832306527121414,15615000000.0,7.05,11592000000.0,42063000000.0,179580000000.0,,15183000000.0,15183000000.0,3591000000.0,215444000000.0,81749000000.0,37000000000.0,,,133695000000.0,170695000000.0,6.403526758253024,False,0.2767493174763454,52874000000.0,,36341000000.0,-19203000000.0,-31568000000.0,,False,実質無借金,True,False,1617.87265024,中型,250.99999999999997,119.78,2072.509,False,[],5.4330003,1.1580167,20.036734,62.05556896455692,0.0,10.8660006,6.7007330000000005,10.0,-40.0,0.0,電機・精密
4443,43202000000.0,33878000000.0,27.52228584922369,2801000000.0,6.48,424000000.0,37410000000.0,5791000000.0,,439000000.0,439000000.0,25000000.0,47984000000.0,31948000000.0,3572000000.0,,,15918000000.0,19490000000.0,10.060030785017956,False,0.22440005025757004,31172000000.0,,9651000000.0,-2550000000.0,-654000000.0,,False,実質無借金,True,True,2102.71076352,中型,,16.12,132.109,False,[],12.727,12.580522,103.10173,33.17355785261754,40.0,25.454,0.0,4.391185950872513,0.0,69.84518595087252,情報通信・サービスその他
4881,6127000.0,530000.0,1056.0377358490566,-901757000.0,-14717.76,-889092000.0,-535582000.0,541709000.0,,-896128000.0,-896128000.0,-7036000.0,3110655000.0,563176000.0,0.0,,,2547479000.0,2547479000.0,-24.77861054006726,False,0.0,2346111000.0,,-536735000.0,-30834000.0,1120303000.0,,True,実質無借金,True,True,38.12996096,小型,,-42.1,52.682,False,[],-63.178999999999995,1.7842907,-2.8923078,81.89526000151093,40.0,0.0,6.078546500000001,10.0,-40.0,16.0785465,医薬品
1788,7400142000.0,6919996000.0,6.9385300222716895,199296000.0,2.69,132314000.0,817181000.0,6582962000.0,78381000.0,202175000.0,202175000.0,63432000.0,4516883000.0,1306993000.0,40148000.0,,,3172184000.0,3212332000.0,4.342863689058292,False,0.012656264579860436,1589904000.0,,-499383000.0,-65008000.0,-70566000.0,,False,実質無借金,True,False,37.21545472,小型,120.0,382.12,5607.669,False,[],10.5500005,1.0663967,15.649534,70.2294923291128,13.877060044543379,21.100001,8.255633,10.0,0.0,53.23269404454338,建設・資材
8537,18799000000.0,19576000000.0,-3.9691458929301184,3800000000.0,20.21,2495000000.0,,,2125000000.0,3800000000.0,3800000000.0,1278000000.0,1678812000000.0,1603291000000.0,88100000000.0,,,74980000000.0,163080000000.0,1.6311012999754724,False,1.1749799946652442,127108000000.0,,40931000000.0,846000000.0,-649000000.0,,False,実質無借金,True,False,225.76525312,小型,295.0,226.95,7867.769,False,[],2.789,0.30110186,10.438423,4.4662535173682345,0.0,5.578,9.89039425,0.0,-40.0,0.0,銀行
7235,34060230000.0,33401003000.0,1.9736742636141793,1714976000.0,5.04,1422928000.0,4692125000.0,29368105000.0,,1752628000.0,1752628000.0,299277000.0,32918230000.0,8967336000.0,0.0,,,21960756000.0,21960756000.0,5.466493047871394,False,0.0,8413749000.0,,2253485000.0,-599381000.0,-410817000.0,,True,実質無借金,True,False,156.57148416,小型,371.0,201.24,2327.324,False,[],8.292,0.7063907,8.16935,66.71305231174337,3.9473485272283586,16.584,10.0,10.0,0.0,40.53134852722836,自動車・輸送機
9876,15302247000.0,14885916000.0,2.7968114290044364,1263448000.0,8.26,1196567000.0,9568213000.0,5734034000.0,3749794000.0,1321125000.0,1321125000.0,124558000.0,13247020000.0,4334954000.0,0.0,,,8912066000.0,8912066000.0,9.92377749446649,False,0.0,3889391000.0,,990062000.0,-40165000.0,-6000.0,,True,実質無借金,True,False,67.40260864,小型,,40.12,375.617,False,[],11.418000000000001,0.6495979,6.0817547,67.276006226306,5.593622858008873,22.836000000000002,10.0,10.0,0.0,48.42962285800888,小売
2109,178785000000.0,170774000000.0,4.690995116352607,13844000000.0,7.74,6295000000.0,40075000000.0,138709000000.0,12413000000.0,9942000000.0,9942000000.0,4205000000.0,202196000000.0,82857000000.0,48619000000.0,,,114613000000.0,163232000000.0,5.936826112526956,False,0.4242014431172729,40596000000.0,,22592000000.0,-5635000000.0,-1693000000.0,,False,,False,False,1075.08547584,中型,376.0,176.2,3661.048,False,[],3.3570003,0.94371885,19.6084,56.68410848879305,9.381990232705213,6.7140006,7.5979,10.0,0.0,33.69389083270521,食品
2762,9679000000.0,9328000000.0,3.762864493996569,-666000000.0,-6.88,-816000000.0,3288000000.0,6391000000.0,,-795000000.0,-795000000.0,20000000.0,2430000000.0,2111000000.0,498000000.0,,,316000000.0,814000000.0,-57.27272727272727,False,1.5759493670886076,628000000.0,,-585000000.0,-52000000.0,822000000.0,,False,実質無借金,True,False,39.75824896,小型,,-27.16,13.155,False,[],-208.685,7.6016726,-4.872334431372549,13.004115226337449,7.525728987993138,0.0,5.0,0.0,-40.0,0.0,小売
5410,205199000000.0,222850000000.0,-7.920574377383891,13750000000.0,6.7,11322000000.0,36240000000.0,168959000000.0,,15536000000.0,15536000000.0,4187000000.0,254159000000.0,119412000000.0,64417000000.0,,,134298000000.0,198715000000.0,4.843620260171603,False,0.4796571803005257,28400000000.0,,19138000000.0,-5678000000.0,-9448000000.0,,False,,False,False,606.9229568,中型,386.0,761.53,9478.805,False,[],8.303001,0.4378189,5.4495554,52.84015124390638,0.0,16.606002,10.0,10.0,-40.0,0.0,鉄鋼・非鉄
3598,10774126000.0,11448017000.0,-5.886530392119439,48559000.0,0.45,90042000.0,3138491000.0,7635634000.0,,114470000.0,114470000.0,24427000.0,11306215000.0,7048728000.0,4471701000.0,,,4257487000.0,8729188000.0,0.3893981891557382,False,1.0503146574493358,2471093000.0,,-169935000.0,770702000.0,-140000000.0,,False,,False,False,24.24247808,小型,175.0,4.46,303.593,False,[],1.8599999999999999,0.5632541,38.340805,37.65616521532626,0.0,3.7199999999999998,5.0,5.885388405108754,-40.0,0.0,素材・化学
5988,63351000000.0,64551000000.0,-1.8589952130873264,2383000000.0,3.76,1792000000.0,14271000000.0,49079000000.0,,3402000000.0,3402000000.0,1549000000.0,105464000000.0,13685000000.0,614000000.0,,,90444000000.0,91058000000.0,1.8319093325133433,False,0.006788731148556012,34883000000.0,,8124000000.0,3340000000.0,-6469000000.0,,False,実質無借金,True,False,437.12823296,小型,514.0,33.1,2569.0,False,[],1.176,0.6963799,54.04834,85.75817340514298,0.0,2.352,5.0,10.0,-40.0,0.0,建設・資材
8056,404010000000.0,370142000000.0,9.150001891166093,38236000000.0,9.46,26965000000.0,105831000000.0,298179000000.0,529000000.0,38789000000.0,38789000000.0,11526000000.0,330876000000.0,159579000000.0,42599000000.0,,,169050000000.0,211649000000.0,12.646031873526454,False,0.2519905353445726,64801000000.0,,44916000000.0,-8926000000.0,-30613000000.0,,False,実質無借金,True,False,4953.68372224,大型,233.0,310.61,1788.892,False,[],18.258,2.86602,16.506231,51.091647626301096,18.300003782332187,30.0,3.37344225,10.0,0.0,61.67344603233218,情報通信・サービスその他
4599,0.0,2350000000.0,-100.0,-2076083000.0,,-2022166000.0,,,,-2018825000.0,-2018825000.0,3341000.0,9080415000.0,185881000.0,0.0,,,8894534000.0,8894534000.0,-16.33877727602143,False,0.0,8410449000.0,,-1881497000.0,-4784000.0,78966000.0,,True,実質無借金,True,False,182.4019456,小型,,-31.17,109.725,False,[],-24.917999,2.6520848,-9.037267,97.9529459831957,0.0,0.0,5.0,10.0,-80.0,0.0,医薬品
3664,3071142000.0,3372189000.0,-8.927346598900595,-157615000.0,-5.13,-169027000.0,1913590000.0,1157551000.0,,-159493000.0,-159493000.0,21995000.0,2247239000.0,1868456000.0,1335278000.0,,,316013000.0,1651291000.0,-6.68146922619938,False,4.225389461825937,342224000.0,,-192547000.0,-49562000.0,102394000.0,,False,,False,False,23.25895936,小型,,-8.64,6.221,False,[],-100.759,6.2690883,-13.76049942316908,14.06227820004904,0.0,0.0,5.0,0.0,-80.0,0.0,情報通信・サービスその他
6327,5933805000.0,6462241000.0,-8.177287105200811,815944000.0,13.75,632985000.0,1434564000.0,4499241000.0,,851875000.0,851875000.0,218889000.0,8430658000.0,3667738000.0,1441713000.0,,,4762920000.0,6204633000.0,9.205392164210195,False,0.3026951953843441,3435554000.0,,504060000.0,-85611000.0,482084000.0,,False,実質無借金,True,False,82.17687552,小型,139.0,48.53,635.161,False,[],13.672,1.5885736,20.791264,56.49523441705262,0.0,27.344,4.359316,10.0,-40.0,1.703316000000001,機械
3252,57068000000.0,31597000000.0,80.61208342564169,8677000000.0,15.2,6087000000.0,13394000000.0,43673000000.0,,8217000000.0,8217000000.0,2122000000.0,115417000000.0,70619000000.0,62895000000.0,,,44565000000.0,107460000000.0,5.652242694956263,False,1.4113093234601144,23701000000.0,,-4329000000.0,-2069000000.0,6875000000.0,,False,,False,True,660.81316864,中型,344.0,151.76,2189.783,False,[],8.904,1.4590487,21.052979,38.61216285295927,40.0,17.808,4.941511749999999,6.204054284319757,0.0,68.95356603431975,不動産
8370,80261000000.0,68251000000.0,17.596811768325736,23282000000.0,29.01,17618000000.0,,,26323000000.0,23282000000.0,23282000000.0,5639000000.0,5926341000000.0,5690164000000.0,762999000000.0,,,235192000000.0,998191000000.0,1.632693542618597,False,3.244153712711317,807017000000.0,,-186181000000.0,16952000000.0,-7423000000.0,,False,実質無借金,True,False,2415.86405376,中型,309.0,295.13,3848.098,False,[],7.782,0.9797048,12.774032,3.968587025282548,35.19362353665147,15.564,9.306492,0.0,0.0,60.06411553665147,銀行
6471,796667000000.0,788867000000.0,0.9887598289699024,23555000000.0,2.96,10647000000.0,172783000000.0,623883000000.0,6213000000.0,25100000000.0,25100000000.0,12031000000.0,1219543000000.0,550354000000.0,0.0,,,651462000000.0,651462000000.0,2.5309995057271184,False,0.0,138253000000.0,,82176000000.0,-58753000000.0,-33741000000.0,,True,実質無借金,True,False,5255.32921856,大型,319.0,36.58,1353.625,False,[],2.7999999,0.7934251,29.360304,53.418534647814795,1.9775196579398049,5.5999998,5.159924,10.0,0.0,22.737443457939804,機械
6186,19932772000.0,20429304000.0,-2.430489066098385,123353000.0,0.62,-96945000.0,12619461000.0,7313310000.0,,19914000.0,19914000.0,116860000.0,20000834000.0,15624093000.0,5973691000.0,,,4376741000.0,10350432000.0,0.834236677271055,False,1.3648719446729884,4766169000.0,,548949000.0,-1092325000.0,89010000.0,,False,,False,False,21.22877952,小型,365.0,-7.07,651.191,False,[],-1.01499995,0.5896888,2.4983735,21.882792487553267,0.0,0.0,10.0,0.6275974958510891,-40.0,0.0,情報通信・サービスその他
6038,6084749000.0,6125104000.0,-0.658845955921728,459898000.0,7.56,307986000.0,2756050000.0,3328699000.0,,530500000.0,530500000.0,209225000.0,6252482000.0,1614050000.0,486296000.0,,,4560642000.0,5046938000.0,6.378691396644856,False,0.10662884742981361,3596433000.0,,491106000.0,-86848000.0,-421477000.0,,False,実質無借金,True,False,46.88367616,小型,227.99999999999997,62.66,955.7,False,[],10.538,1.0086848,15.384616,72.94130554874049,0.0,21.076,8.610422,10.0,-40.0,0.0,情報通信・サービスその他
7327,141309000000.0,135794000000.0,4.061298731902735,41176000000.0,29.14,29349000000.0,,,34323000000.0,41176000000.0,41176000000.0,11824000000.0,10977796000000.0,10498929000000.0,985858000000.0,,,478861000000.0,1464719000000.0,1.9678313724338936,False,2.058756089971829,2147289000000.0,,-255788000000.0,186554000000.0,-9431000000.0,,False,実質無借金,True,False,4816.84553728,大型,294.0,141.8,2014.522,False,[],7.351000000000001,0.9118789,12.954865,4.362086888843626,8.12259746380547,14.702000000000002,9.26128375,0.0,0.0,32.08588121380547,銀行
8511,24229000000.0,21555000000.0,12.40547436789608,97000000.0,0.4,10375000000.0,,,8483000000.0,14335000000.0,14335000000.0,3959000000.0,13769589000000.0,13635244000000.0,2929005000000.0,,,134345000000.0,3063350000000.0,0.002216527657629719,False,21.802113960326025,1435297000000.0,,-535081000000.0,1745000000.0,-9003000000.0,,False,,False,False,1726.62554624,中型,376.0,113.1,1659.963,False,[],6.738999499999999,1.2807515,18.797525,0.9756645605035851,24.81094873579216,13.477998999999999,6.39686125,0.0,0.0,44.68580898579216,金融（除く銀行）
2340,15164192000.0,14082274000.0,7.68283588289789,1140259000.0,7.52,769850000.0,2538595000.0,12625597000.0,,1160290000.0,1160290000.0,390439000.0,13024445000.0,9204306000.0,3191871000.0,,,3820139000.0,7012010000.0,11.383059921477578,False,0.8355379215258921,2897639000.0,,2195012000.0,-1205188000.0,-957731000.0,,False,,False,False,153.38563584,小型,,22.6,141.859,False,[],18.372,3.4329865,21.548672,29.33053193437417,15.36567176579578,30.0,2.112832,3.1101773114580573,0.0,50.58868107725384,情報通信・サービスその他
6626,25334323000.0,22675589000.0,11.725093447407254,3915977000.0,15.46,3113136000.0,9791505000.0,15542817000.0,2098660000.0,4303408000.0,4303408000.0,1190271000.0,31195583000.0,7971060000.0,2785094000.0,,,23224523000.0,26009617000.0,10.539116742857074,False,0.11992039621222791,12139909000.0,,5190819000.0,-1508986000.0,-1820544000.0,,False,実質無借金,True,False,237.4998016,小型,197.0,281.42,2258.208,False,[],13.321,1.0641181,8.538838,74.44811337553782,23.450186894814507,26.642,9.6794095,10.0,0.0,69.77159639481451,電機・精密
7091,19204574000.0,16662970000.0,15.253007116978544,341272000.0,1.78,365591000.0,1940034000.0,17264540000.0,,357891000.0,357891000.0,-7700000.0,12115497000.0,10063198000.0,6538725000.0,,,2052299000.0,8591024000.0,2.780697621145046,False,3.18604891392531,1592802000.0,,612282000.0,-722062000.0,574577000.0,,False,,False,False,53.89370368,小型,,98.62,501.569,False,[],22.0,2.3984735,12.198337,16.93945366005208,30.50601423395709,30.0,4.4504157499999994,0.0,0.0,64.9564299839571,情報通信・サービスその他
9698,14521000000.0,14351000000.0,1.18458643996934,1136000000.0,7.82,696000000.0,3560000000.0,10960000000.0,1064000000.0,1069000000.0,1069000000.0,373000000.0,9992000000.0,2660000000.0,0.0,,,7332000000.0,7332000000.0,10.845608292416802,False,0.0,5621000000.0,,972000000.0,-278000000.0,-656000000.0,,True,実質無借金,True,False,95.84703488,小型,418.0,100.72,954.73,False,[],10.8430006,1.2967017,12.291501,73.37870296236989,2.36917287993868,21.6860012,7.94361625,10.0,0.0,41.99879032993868,情報通信・サービスその他
