rank,ticker,sector,value_rank_score,score_value,score_safety,score_profit,penalty,total_score,debt_free_flag,net_cash_flag,net_cash_status,is_high_growth,debt_to_equity_ratio,market_cap,cap_size,dividend_yield,eps,bps,revenue,revenue_growth_rate,operating_income,operating_margin,net_income,gross_profit,cost_of_revenue,sga,ordinary_income,pretax_income,tax_provision,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,total_liabilities,equity,total_debt,cash,beginning_cash_balance,operating_cash_flow,investing_cash_flow,financing_cash_flow,end_cash_value,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,score_growth
1359,3352,小売,33.084,10.0,10.0,13.084000000000001,0.0,50.35899205656086,False,True,実質無借金,False,0.1090201402623396,38.40848896,小型,366.0,172.59,2684.976,12185655000.0,8.637496028280427,512737000.0,4.21,343880000.0,6367149000.0,5818505000.0,,544420000.0,544420000.0,200539000.0,6.542000000000001,0.61043376,9.496495,68.03921194060263,5.222093554994037,False,6873027000.0,9108552000.0,2911165000.0,6197387000.0,675640000.0,3382704000.0,,595601000.0,-657412000.0,393428000.0,,False,[],11216804000.0,,,17.274992056560855
1360,3333,小売,33.076925,9.582925,10.0,13.494,0.0,42.086144890421195,True,True,実質無借金,False,0.0,341.14914304,小型,382.0,112.27,1569.552,81593454000.0,4.5046099452106,5485973000.0,6.72,3555930000.0,38739567000.0,42853886000.0,,5373211000.0,5373211000.0,1817280000.0,6.747,0.83463305,11.6683,71.83587839727416,9.817339625917176,False,39116311000.0,54452332000.0,15336021000.0,39116311000.0,0.0,9463652000.0,,4293272000.0,-2998066000.0,-1358195000.0,,False,[],78076416000.0,,,9.0092198904212
1361,9142,運輸・物流,33.07624457576931,7.53473975,6.6755048257693135,18.866,0.0,49.24695736971416,False,False,,False,0.927304350873811,6064.5900288,大型,294.0,279.49,3065.751,454393000000.0,8.085356396972422,58977000000.0,12.98,43657000000.0,189380000000.0,265013000000.0,,56229000000.0,56229000000.0,12533000000.0,9.433,1.2871234,14.118573,40.02651447730794,4.692280064467293,False,879826000000.0,1140509000000.0,681890000000.0,456506000000.0,423320000000.0,35057000000.0,,96669000000.0,-107410000000.0,-6931000000.0,,False,[],420402000000.0,,,16.170712793944844
1362,8425,金融（除く銀行）,33.066,10.0,0.0,23.066,0.0,45.04416886060168,False,False,,False,8.354342801175319,3989.86018816,大型,353.0,161.42,1430.289,695423000000.0,5.989084430300841,48966000000.0,7.04,42038000000.0,86343000000.0,609080000000.0,,65873000000.0,65873000000.0,20977000000.0,11.533,0.995603,8.821708,9.82219108423393,0.9570230046036011,False,3581544000000.0,3898061000000.0,3496568000000.0,382875000000.0,3198669000000.0,68125000000.0,,-393324000000.0,-53184000000.0,457132000000.0,,False,[],656127000000.0,,,11.978168860601683
1363,5816,鉄鋼・非鉄,33.063245,9.363245,10.0,13.700000000000001,0.0,33.2686188316713,False,True,実質無借金,False,0.10011041747741088,182.92180992,小型,273.0,119.63,2159.164,44804341000.0,0.10268691583564911,2193919000.0,4.9,2783684000.0,8449725000.0,36354616000.0,,4008867000.0,4008867000.0,1361024000.0,6.8500000000000005,0.6951764,12.54702,65.53181674653831,5.342311377668363,False,28746795000.0,39875023000.0,13293378000.0,26130827000.0,2615968000.0,7339728000.0,,2317851000.0,24506000.0,-1807061000.0,,False,[],44758380000.0,,,0.20537383167129822
1364,1770,建設・資材,33.06170375000001,9.26170375,10.0,13.8,0.0,35.37433204412717,False,True,実質無借金,False,0.02982173194010844,168.98644992,小型,326.0,142.05,2112.577,32646679000.0,1.1563141470635843,2951713000.0,9.04,1787461000.0,5842555000.0,26804124000.0,637270000.0,2736225000.0,2736225000.0,948763000.0,6.9,0.8709742,12.953185,62.66728835141583,10.56847278238568,False,19550593000.0,30294025000.0,11309581000.0,18984444000.0,566149000.0,6093482000.0,,1128664000.0,-839994000.0,-1105701000.0,,False,[],32273496000.0,,,2.3126282941271685
1365,3361,小売,33.05415574999999,9.50615575,10.0,13.547999999999998,0.0,35.16472234199007,False,True,実質無借金,False,0.04512446533594182,160.27680768,小型,269.0,71.48,1098.672,27388206000.0,1.0552832959950373,1936655000.0,7.07,841842000.0,10696900000.0,16691305000.0,,1336614000.0,1336614000.0,496290000.0,6.773999999999999,0.7791224,11.975377,76.22288383024538,6.318071827821423,False,21456839000.0,26934713000.0,6396755000.0,20530415000.0,926424000.0,5208870000.0,,2542355000.0,-789427000.0,-2248118000.0,,False,[],27102201000.0,,,2.1105665919900747
1366,7265,自動車・輸送機,33.033341750000005,8.93934175,10.0,14.094000000000001,0.0,55.41399194068873,False,True,実質無借金,False,0.07753755316791434,36.93243136,小型,303.0,319.44,3140.619,8100114000.0,11.190325095344363,411196000.0,5.08,326533000.0,1203005000.0,6897109000.0,122697000.0,455288000.0,455288000.0,128755000.0,7.047000000000001,1.1478629,11.285375,77.80942273297289,4.411049983855314,False,6525367000.0,7782880000.0,1727066000.0,6055814000.0,469553000.0,1873825000.0,,762395000.0,-322924000.0,-117310000.0,,False,[],7284909000.0,,,22.380650190688726
1367,9644,情報通信・サービスその他,33.01609645,1.81609525,10.0,21.2000012,0.0,61.34313977608487,False,True,実質無借金,False,0.02410736650721115,240.43556864,小型,380.0,32.68,325.804,14543581000.0,14.163521663042436,1500309000.0,10.32,1016728000.0,6612080000.0,7931500000.0,,1586840000.0,1586840000.0,486450000.0,10.6000006,2.2805123,22.735619,74.39063957850662,9.620752911625017,False,10916155000.0,14328671000.0,3187669000.0,10659190000.0,256965000.0,7665407000.0,,1454676000.0,1896829000.0,-1325005000.0,,False,[],12739254000.0,,,28.327043326084873
1368,4719,情報通信・サービスその他,33.00593375,7.193933750000001,10.0,15.812000000000001,0.0,44.554447877836424,True,True,実質無借金,False,0.0,553.12367616,中型,330.0,243.89,3143.269,38484142000.0,5.77425706391821,4422877000.0,11.49,3211456000.0,8916056000.0,29568086000.0,907569000.0,4541274000.0,4541274000.0,1329818000.0,7.906000000000001,1.2534721,16.154823,83.57438933274767,7.121774130865094,False,43472509000.0,52016544000.0,8544035000.0,43472509000.0,0.0,24195685000.0,,1568352000.0,-3085873000.0,-1613477000.0,,False,[],36383278000.0,,,11.54851412783642
1369,7606,小売,33.0004135,3.9104134999999998,10.0,19.09,0.0,57.78796684440563,False,True,実質無借金,False,0.027179948178308922,664.26888192,中型,311.0,127.2,1356.798,150910000000.0,12.393776672202817,7984000000.0,5.29,4282000000.0,78629000000.0,72281000000.0,,7082000000.0,7082000000.0,2800000000.0,9.545,1.7725557,18.907232,53.92204385389638,14.385585585585586,False,38850000000.0,70142000000.0,32320000000.0,37822000000.0,1028000000.0,6665000000.0,,7097000000.0,-6240000000.0,-699000000.0,,False,[],134269000000.0,,,24.787553344405634
1370,7912,情報通信・サービスその他,32.99936275,9.201362750000001,10.0,13.797999999999998,0.0,37.60162183920553,False,True,実質無借金,False,0.15473840643890105,12433.00757504,大型,145.0,238.95,2561.003,1457609000000.0,2.301129544602764,93612000000.0,6.42,110682000000.0,338278000000.0,1119330000000.0,,168665000000.0,168665000000.0,55110000000.0,6.898999999999999,1.0806314,11.581921,59.2253360294248,4.996046828122796,False,1311605000000.0,1917838000000.0,709062000000.0,1135846000000.0,175759000000.0,254995000000.0,,132729000000.0,-36740000000.0,-87429000000.0,,False,[],1424822000000.0,,,4.602259089205528
1371,4221,素材・化学,32.9990775,9.3030775,10.0,13.696,0.0,38.90552285460228,False,True,実質無借金,False,0.09862514707541543,558.61968896,中型,352.0,386.7,5502.763,81192000000.0,2.9532226773011425,4568000000.0,5.63,4359000000.0,15173000000.0,66019000000.0,2639000000.0,6000000000.0,6000000000.0,1636000000.0,6.848,0.89863944,12.78769,60.22773603587862,4.691176902086206,False,68162000000.0,103014000000.0,40940000000.0,62043000000.0,6119000000.0,8949000000.0,,5833000000.0,-5708000000.0,948000000.0,,False,[],78863000000.0,,,5.906445354602285
1372,5821,鉄鋼・非鉄,32.994562,8.658562,10.0,14.335999999999999,0.0,43.06071490186183,False,True,実質無借金,False,0.0761661242832791,419.1455232,小型,170.0,191.66,2749.237,30802000000.0,5.033076450930914,2268000000.0,7.36,2026000000.0,7225000000.0,23577000000.0,2312000000.0,2519000000.0,2519000000.0,493000000.0,7.167999999999999,1.0297402,14.770948,82.19335116545663,3.810209518323853,False,41667000000.0,47106000000.0,8388000000.0,38718000000.0,2949000000.0,13778000000.0,,3888000000.0,-2242000000.0,-912000000.0,,False,[],29326000000.0,,,10.066152901861829
1373,6229,機械,32.987322500000005,9.3633235,10.0,13.623999000000001,0.0,53.096317778783124,False,True,実質無借金,False,0.07785811988985089,85.8458112,小型,209.0,152.55,2301.215,10438263000.0,10.05449763939156,783574000.0,7.51,553410000.0,3483388000.0,6954874000.0,,742481000.0,742481000.0,189070000.0,6.811999500000001,0.83173454,12.546706,78.34027699121478,4.934574592934918,False,11115483000.0,13163811000.0,2851245000.0,10312566000.0,802917000.0,2055771000.0,,1121440000.0,-129302000.0,-358670000.0,,False,[],9484631000.0,,,20.10899527878312
1374,7049,情報通信・サービスその他,32.981981,4.051981,10.0,18.93,0.0,55.313786121879055,False,True,実質無借金,False,0.1360791859039313,77.91341056,小型,,67.14,351.677,5369123000.0,11.165902560939529,330879000.0,6.16,426572000.0,3737195000.0,1631927000.0,,569585000.0,569585000.0,217370000.0,9.465,2.633098,13.792076,51.81240563419642,8.038153720576002,False,2881449000.0,4895179000.0,1457779000.0,2536310000.0,345139000.0,2312580000.0,,168300000.0,113615000.0,-322103000.0,,False,[],4829829000.0,,,22.331805121879057
1375,4769,情報通信・サービスその他,32.97445175,7.39645175,10.0,15.578,0.0,51.18888355007836,True,True,実質無借金,False,0.0,78.13829632,小型,381.0,65.27,864.599,10136104000.0,9.107215900039181,516370000.0,5.09,485609000.0,2160751000.0,7975352000.0,,817234000.0,817234000.0,331624000.0,7.789,1.2155924,16.102345,73.90827821665705,5.622778147919017,False,6428477000.0,8697912000.0,2269435000.0,6428477000.0,0.0,3743303000.0,,144702000.0,-165772000.0,-303899000.0,,False,[],9290040000.0,,,18.214431800078362
1376,7539,商社・卸売,32.959086,9.831085999999999,10.0,13.128,0.0,38.50432159290394,False,True,実質無借金,False,0.01488566378066817,176.55885824,小型,342.0,71.19,1132.001,92272175000.0,2.7726177964519723,2531850000.0,2.74,1679268000.0,13625145000.0,78647029000.0,,2846925000.0,2846925000.0,1167656000.0,6.564,0.67137754,10.675656,55.38766628560645,6.64019523120762,False,26690405000.0,47481560000.0,21182632000.0,26298928000.0,391477000.0,13124840000.0,,3146639000.0,-1830961000.0,-534009000.0,,False,[],89782840000.0,,,5.5452355929039445
1377,2612,食品,32.954895875,7.960895875,10.0,14.994,0.0,54.0871828705157,False,True,実質無借金,False,0.0018431872961860202,409.56096512,小型,607.0,287.47,3924.761,39450000000.0,10.566143497757848,3166000000.0,8.03,2357000000.0,10146000000.0,29303000000.0,,3384000000.0,3384000000.0,1027000000.0,7.497,1.133827,15.4798765,81.00192943770672,6.272855929804698,False,35330000000.0,43536000000.0,8271000000.0,35265000000.0,65000000.0,7881000000.0,,384000000.0,-258000000.0,-925000000.0,,False,[],35680000000.0,,,21.132286995515695
1378,8772,金融（除く銀行）,32.95453041215638,10.0,7.158530412156381,15.796,0.0,55.60837541582635,False,False,,False,1.3533133832164401,307.99583232,小型,222.00000000000003,116.42,1522.926,7519931000.0,11.326922501834986,5214756000.0,69.35,3386351000.0,6825297000.0,694634000.0,162259000.0,5192209000.0,5192209000.0,1805858000.0,7.898,0.6132931,8.022676,41.47559123646914,3.1621153492821823,False,115439470000.0,118272009000.0,69217994000.0,49054015000.0,66385455000.0,5173296000.0,,-3742539000.0,-1709806000.0,5180185000.0,,False,[],6754818000.0,,,22.65384500366997
1379,4666,不動産,32.939892487365896,0.7975482500000002,2.142344237365897,30.0,0.0,57.65189377173566,False,False,,False,1.842485123808305,3899.78783744,大型,284.0,85.23,575.352,370913000000.0,12.356000642184881,38698000000.0,10.43,18625000000.0,102069000000.0,268843000000.0,,32301000000.0,32301000000.0,13675000000.0,18.053,3.9714818,26.809807,26.42703271209769,12.195150500166573,False,222126000000.0,295701000000.0,217556000000.0,78145000000.0,143981000000.0,48733000000.0,,54176000000.0,-37563000000.0,-42508000000.0,,False,[],330123000000.0,,,24.712001284369762
1380,9678,情報通信・サービスその他,32.92789578890393,9.540196,8.476134054125218,14.911565734778712,0.0,38.76522652272049,False,True,実質無借金,False,0.40824435569321055,1291.79066368,中型,267.0,314.21,4227.66,213266000000.0,2.9186653669082805,17369000000.0,8.14,10977000000.0,65067000000.0,148199000000.0,,17262000000.0,17262000000.0,5522000000.0,7.455782867389356,0.87991935,11.839216,45.428402162375654,5.864141260677267,False,207333000000.0,324088000000.0,166627000000.0,147228000000.0,60105000000.0,61110000000.0,,47415000000.0,-4731000000.0,-32654000000.0,,False,[],207218000000.0,,,5.837330733816561
1381,9832,商社・卸売,32.92259425,9.240594250000001,10.0,13.682,0.0,50.03678748402478,False,False,,False,0.2869216879352989,1292.60535808,中型,365.0,126.25,1745.323,249525000000.0,8.55709661701239,12126000000.0,4.86,8132000000.0,88373000000.0,161152000000.0,,12951000000.0,12951000000.0,4803000000.0,6.841,0.9430919,13.037623,57.76657755182539,5.00412677451304,False,169624000000.0,228170000000.0,96209000000.0,131806000000.0,37818000000.0,31292000000.0,,3944000000.0,-18020000000.0,13973000000.0,,False,[],229856000000.0,,,17.11419323402478
1382,3157,商社・卸売,32.91459558377015,10.0,1.9865955837701499,20.928,0.0,44.69182155042499,False,True,実質無借金,False,0.5875489731777672,211.02200832,小型,302.0,183.17,1814.596,176115000000.0,5.888612983327421,1922000000.0,1.09,1601000000.0,23374000000.0,152740000000.0,,2784000000.0,2784000000.0,1187000000.0,10.464,0.8762281,8.680461,25.95978675131045,3.6486413190866194,False,36874000000.0,89473000000.0,66172000000.0,23227000000.0,13647000000.0,17256000000.0,,2304000000.0,-2185000000.0,1922000000.0,,False,[],166321000000.0,,,11.777225966654841
1383,9768,情報通信・サービスその他,32.9135575,8.9695575,10.0,13.944,0.0,47.11375076092613,False,True,実質無借金,False,0.0180524496622485,293.41392896,小型,285.0,291.04,4169.08,24310486000.0,7.100096630463064,3254356000.0,13.39,2376014000.0,8228336000.0,16082150000.0,1324259000.0,3409682000.0,3409682000.0,1033985000.0,6.972,0.985829,14.12177,76.69753116498728,7.789807492983256,False,29243973000.0,37452847000.0,8726739000.0,28725409000.0,518564000.0,3768137000.0,,4005658000.0,-1160667000.0,-1367914000.0,,False,[],22698846000.0,,,14.200193260926127
1384,1899,建設・資材,32.903068875,9.303068875000001,10.0,13.600000000000001,0.0,38.26176365622053,False,True,実質無借金,False,0.01420994814491076,691.40004864,中型,299.0,652.97,10609.958,166588000000.0,2.679347390610265,7665000000.0,4.6,5309000000.0,17824000000.0,148764000000.0,,7858000000.0,7858000000.0,2486000000.0,6.800000000000001,0.78699654,12.7877245,59.279202319100364,6.248980922876243,False,85862000000.0,142814000000.0,57409000000.0,84659000000.0,1203000000.0,32849000000.0,,5877000000.0,-1979000000.0,-1369000000.0,,False,[],162241000000.0,,,5.35869478122053
1385,3947,素材・化学,32.902,10.0,10.0,12.902,0.0,48.42744663024319,False,True,実質無借金,False,0.07775949521760263,239.86792448,小型,325.0,247.23,4632.578,62530539000.0,7.762723315121596,1734848000.0,2.77,2987110000.0,11879660000.0,50650879000.0,,4468971000.0,4468971000.0,1459742000.0,6.451,0.53102183,9.950249,59.921860658606754,2.456842473851099,False,49429038000.0,76537630000.0,30490920000.0,45862772000.0,3566266000.0,3921357000.0,,1074889000.0,-4042156000.0,687219000.0,,False,[],58026131000.0,,,15.525446630243191
1386,4750,情報通信・サービスその他,32.8909965,9.8709965,10.0,13.020000000000001,0.0,41.15244102004074,False,False,,False,0.44357893749720423,37.89987328,小型,372.0,56.2,881.825,10837533000.0,4.130722260020372,370803000.0,3.42,335244000.0,3210015000.0,7627517000.0,1332107000.0,380529000.0,380529000.0,45285000.0,6.510000000000001,0.670201,10.516014,54.613718735997466,3.2301637307417232,False,8035571000.0,10192353000.0,4625930000.0,5566423000.0,2469148000.0,2219739000.0,,1374589000.0,40234000.0,-910067000.0,,False,[],10407623000.0,,,8.261444520040744
1387,2587,食品,32.8824838,6.492484999999999,10.0,16.3899988,0.0,46.08114537532534,False,True,実質無借金,False,0.022500241818075094,16207.0331392,大型,231.99999999999997,289.0,4053.124,1696765000000.0,6.59933078766267,160110000000.0,9.44,93495000000.0,646879000000.0,1049885000000.0,13912000000.0,161047000000.0,161047000000.0,43417000000.0,8.1949994,1.2940636,18.148788,58.773964641949206,9.06183118896057,False,1236803000000.0,2058032000000.0,742755000000.0,1209587000000.0,27216000000.0,160493000000.0,,193730000000.0,-101297000000.0,-112036000000.0,,False,[],1591722000000.0,,,13.19866157532534
1388,9238,情報通信・サービスその他,32.881142249999996,2.88114225,0.0,30.0,0.0,65.6890374233064,False,True,実質無借金,False,1.1855174144403042,27.16626176,小型,59.0,65.33,272.06,3431976000.0,16.403947586653203,121616000.0,3.54,86373000.0,1099105000.0,2332870000.0,,131657000.0,131657000.0,45283000.0,30.558002000000002,4.4365215,18.475431,13.514927335453663,6.694972903554584,False,1271569000.0,4304988000.0,3723172000.0,581816000.0,689753000.0,1138938000.0,,230760000.0,-257085000.0,-47050000.0,,False,[],2948333000.0,,,32.807895173306406
1389,8095,商社・卸売,32.8678102886776,10.0,6.319810288677604,16.548,0.0,55.98607651710532,False,False,,False,0.5936095473136955,192.96653312,小型,377.0,-48.94,671.361,57993375000.0,11.55913311421386,2815860000.0,4.86,-2525292000.0,19369615000.0,38623760000.0,5103204000.0,-1533033000.0,-1533033000.0,1004943000.0,8.274,0.71198654,-7.641355261886546,38.95943086603281,4.914890887463424,False,40104695000.0,64595266000.0,39293136000.0,25165948000.0,14938747000.0,6101384000.0,,4848306000.0,-2937662000.0,-2651184000.0,,False,[],51984426000.0,,,23.11826622842772
1390,9434,情報通信・サービスその他,32.8555555,2.8555555000000004,0.0,30.0,0.0,47.98858800064678,False,False,,False,2.1730889369193367,99783.97065216,大型,413.0,11.25,60.94,6544349000000.0,7.56651625032339,989016000000.0,15.11,526133000000.0,3160234000000.0,3384115000000.0,13822000000.0,880057000000.0,880057000000.0,224771000000.0,17.419999999999998,3.4296029,18.577778,17.038857124758458,7.952314909792135,False,8705782000000.0,16102195000000.0,11836824000000.0,2743630000000.0,5962152000000.0,1435525000000.0,,1367871000000.0,-995183000000.0,-956429000000.0,,False,[],6084002000000.0,,,15.13303250064678
1391,8227,小売,32.82169675,5.73169675,10.0,17.09,0.0,42.32461819999442,True,True,実質無借金,False,0.0,7626.36468224,大型,69.0,580.45,7106.371,666742000000.0,4.751460724997211,59240000000.0,8.88,41885000000.0,232266000000.0,434475000000.0,,59418000000.0,59418000000.0,17533000000.0,8.545,1.4599575,17.874063,88.33312174685794,8.277442432372009,False,500976000000.0,567144000000.0,66168000000.0,500976000000.0,0.0,161200000000.0,,52800000000.0,4649000000.0,-12509000000.0,,False,[],636499000000.0,,,9.502921449994423
1392,7868,情報通信・サービスその他,32.7987325,6.0187314999999995,10.0,16.780001,0.0,48.84633946054376,False,False,,False,0.47308248005527986,703.6817408,中型,275.0,28.91,347.048,38302000000.0,8.023803480271878,8302000000.0,21.68,4462000000.0,16147000000.0,22155000000.0,,7067000000.0,7067000000.0,2536000000.0,8.3900005,1.43496,17.225874,61.81575779541012,8.260696517412935,False,70350000000.0,77257000000.0,29319000000.0,47757000000.0,22593000000.0,11713000000.0,,-8453000000.0,4086000000.0,-2945000000.0,,False,[],35457000000.0,,,16.047606960543757
1393,9306,運輸・物流,32.796,10.0,10.0,12.796,0.0,42.20189907300404,False,False,,False,0.5662588981994938,153.29369088,小型,291.0,225.17,3668.158,29186611000.0,4.702949536502022,1241234000.0,4.25,1495378000.0,2193765000.0,26992845000.0,,1972669000.0,1972669000.0,477290000.0,6.398,0.5566827,9.068704,54.84135520746657,2.0818945881520334,False,41734284000.0,48587129000.0,21941289000.0,26645840000.0,15088444000.0,6346666000.0,,3243225000.0,-2011233000.0,-1442377000.0,,False,[],27875634000.0,,,9.405899073004043
1394,2735,小売,32.79229424607402,9.977272750000001,9.12102149607402,13.694,0.0,33.841929438023364,False,True,実質無借金,False,0.25598385380008304,88.1307648,小型,225.0,66.0,987.769,61578772000.0,0.5248175959746697,1419444000.0,2.31,870678000.0,23907654000.0,37671118000.0,,1369643000.0,1369643000.0,498964000.0,6.847,0.6742467,10.090909,47.363064488222065,6.071414233682013,False,16365393000.0,27510760000.0,14480821000.0,13029939000.0,3335454000.0,6187421000.0,,-1768241000.0,-1079079000.0,-351248000.0,,False,[],61257283000.0,,,1.0496351919493394
1395,2689,商社・卸売,32.79005085716355,9.854271,2.1017808571635492,20.833999,0.0,47.44034617010257,False,True,実質無借金,False,0.14333621835372368,125.00965376,小型,379.0,241.38,2050.244,118564924000.0,7.325147656469512,2226712000.0,1.88,1500356000.0,13600803000.0,104964120000.0,4596111000.0,2243260000.0,2243260000.0,742903000.0,10.4169995,1.0291458,8.741404,26.305342571490648,11.98634200028699,False,13003954000.0,43237194000.0,31863502000.0,11373692000.0,1630262000.0,2731386000.0,,2084226000.0,-673033000.0,-1089783000.0,,False,[],110472640000.0,,,14.650295312939024
1396,7087,情報通信・サービスその他,32.77725987750833,8.65955225,8.183707627508323,15.934000000000001,0.0,72.77725987750833,False,True,実質無借金,True,0.13698290810007432,87.16422144,小型,292.0,98.65,1265.243,44578000000.0,24.882339757956075,1052000000.0,2.36,710000000.0,8468000000.0,36109000000.0,2663000000.0,1148000000.0,1148000000.0,437000000.0,7.9670000000000005,1.0772634,13.816523,44.55112288252497,8.021786492374726,False,9180000000.0,18123000000.0,10049000000.0,8074000000.0,1106000000.0,4930000000.0,,1197000000.0,-864000000.0,-63000000.0,,False,[],35696000000.0,,,40.0
1397,7923,情報通信・サービスその他,32.736000000000004,10.0,10.0,12.736,0.0,48.65094191842653,False,False,,False,0.3596577965947925,59.64397568,小型,148.0,136.27,2203.945,14582228000.0,7.957470959213266,891460000.0,6.11,597660000.0,2960332000.0,11621895000.0,,808657000.0,808657000.0,207690000.0,6.368,0.5376722,8.695971,53.38223670134548,4.201650853911663,False,14851829000.0,20462258000.0,9482469000.0,10923211000.0,3928618000.0,2683844000.0,,1886560000.0,-630356000.0,-423990000.0,,False,[],13507382000.0,,,15.914941918426532
1398,3407,素材・化学,32.714607248537106,8.350811499999999,8.769795748537108,15.594,0.0,50.84351630667179,False,False,,False,0.642697377301859,20727.19130624,大型,262.0,103.31,1398.353,3037312000000.0,9.06445452906734,211920000000.0,6.98,134997000000.0,958260000000.0,2079051000000.0,,194602000000.0,194602000000.0,54197000000.0,7.797,1.0912838,14.771078,46.30938724561132,4.856626330101562,False,3054466000000.0,4015214000000.0,2101270000000.0,1859421000000.0,1195045000000.0,393467000000.0,,301489000000.0,-381150000000.0,144567000000.0,,False,[],2784878000000.0,,,18.12890905813468
1399,4998,素材・化学,32.70259565953517,10.0,6.290595659535171,16.412,0.0,50.97307680387847,False,False,,False,0.6633933874480301,192.97452032,小型,204.99999999999997,124.24,1553.813,73854000000.0,9.135240572171652,2653000000.0,3.59,1462000000.0,22552000000.0,51302000000.0,5572000000.0,2644000000.0,2644000000.0,871000000.0,8.206,0.7536299,9.425306,38.87178697860551,4.420719369658883,False,42009000000.0,64970000000.0,37248000000.0,25255000000.0,16754000000.0,10048000000.0,,1815000000.0,-1552000000.0,282000000.0,,False,[],67672000000.0,,,18.270481144343304
1400,1720,建設・資材,32.69773311160983,5.23048575,5.683247361609828,21.784,0.0,37.91895965879549,False,True,実質無借金,False,0.2676788051125127,1423.95539456,中型,298.0,62.76,971.69,293138000000.0,2.6106132735928314,8840000000.0,3.02,6631000000.0,28716000000.0,264422000000.0,,9840000000.0,9840000000.0,3003000000.0,10.892,1.3831571,21.414915,37.04974208482948,4.8029308123379755,False,128838000000.0,274315000000.0,171650000000.0,101633000000.0,27205000000.0,39666000000.0,,41203000000.0,-1595000000.0,-31878000000.0,,False,[],285680000000.0,,,5.221226547185663
1401,7030,情報通信・サービスその他,32.68216535401379,2.302301,8.129864354013788,22.25,0.0,53.19063993028497,False,True,実質無借金,False,0.11461777377016331,226.35538432,小型,289.0,61.71,565.731,35127000000.0,10.254237288135592,2170000000.0,6.18,1087000000.0,11015000000.0,24111000000.0,,1869000000.0,1869000000.0,781000000.0,11.125,2.2678623,20.790796,44.389593062041364,13.653932584269663,False,11125000000.0,22485000000.0,12504000000.0,9981000000.0,1144000000.0,6460000000.0,,3580000000.0,-1608000000.0,-1011000000.0,,False,[],31860000000.0,,,20.508474576271183
1402,7932,情報通信・サービスその他,32.65348125,8.71548125,10.0,13.938,0.0,33.04087267845492,False,False,,False,0.2672524162168947,396.12329984,小型,459.0,938.4,13848.317,49141000000.0,0.19369571422745993,3628000000.0,7.38,2457000000.0,13174000000.0,35967000000.0,,3683000000.0,3683000000.0,1166000000.0,6.969,1.0109532,14.919011,56.76765661517415,5.030803668707038,False,50481000000.0,70172000000.0,29607000000.0,39835000000.0,10646000000.0,8933000000.0,,4652000000.0,-815000000.0,-3750000000.0,,False,[],49046000000.0,,,0.38739142845491986
1403,7433,商社・卸売,32.646565499999994,7.4525654999999995,10.0,15.193999999999999,0.0,33.840769162810496,False,False,,False,0.5382632044670919,781.3238784,中型,508.0,242.31,3598.851,183133000000.0,0.5971018314052492,7914000000.0,4.32,5131000000.0,27878000000.0,155254000000.0,10808000000.0,7561000000.0,7561000000.0,2429000000.0,7.5969999999999995,1.1531458,17.126822,50.274590415413876,5.4943616293254784,False,100827000000.0,130376000000.0,64830000000.0,65546000000.0,35281000000.0,14929000000.0,,10589000000.0,-4568000000.0,-6507000000.0,,False,[],182046000000.0,,,1.1942036628104984
1404,4046,素材・化学,32.6351585,1.7791585000000005,10.0,20.855999999999998,0.0,36.605250613751494,False,True,実質無借金,False,0.07189265414529064,2739.88616192,中型,112.99999999999999,96.97,970.29,96434000000.0,1.9850460568757469,13246000000.0,13.74,10332000000.0,28946000000.0,67487000000.0,,14646000000.0,14646000000.0,4319000000.0,10.427999999999999,2.286945,22.883366,75.08948582193783,7.483676220147055,False,123899000000.0,153935000000.0,38342000000.0,115589000000.0,8310000000.0,16339000000.0,,17049000000.0,-8135000000.0,-4221000000.0,,False,[],94557000000.0,,,3.9700921137514937
1405,2344,情報通信・サービスその他,32.629999999999995,10.0,10.0,12.629999999999999,0.0,42.85854210305075,True,True,実質無借金,False,0.0,114.009344,小型,373.0,112.6,1835.17,10597522000.0,5.114271051525376,1742738000.0,16.44,1362443000.0,3401572000.0,7195949000.0,,1864571000.0,1864571000.0,502128000.0,6.3149999999999995,0.5252919,8.561279,62.589616026219986,5.644377239889431,False,21612953000.0,34531212000.0,12918259000.0,21612953000.0,0.0,5725808000.0,,1384661000.0,-3902351000.0,-382987000.0,,False,[],10081906000.0,,,10.228542103050753
1406,2659,小売,32.62645115342144,7.3859639999999995,10.0,15.240487153421437,0.0,41.041074582545264,False,True,実質無借金,False,0.001840445959324151,1858.52198912,中型,333.0,184.51,2486.578,237155000000.0,4.2073117145619126,16927000000.0,7.14,11469000000.0,87805000000.0,149351000000.0,28968000000.0,17009000000.0,17009000000.0,4897000000.0,7.620243576710719,1.2084882,16.28638,78.70717064803581,7.858194503395585,False,150784000000.0,191224000000.0,36679000000.0,150507000000.0,277000000.0,59843000000.0,,14980000000.0,-6197000000.0,-3788000000.0,,False,[],227580000000.0,,,8.414623429123825
