rank,ticker,growth_rank_score,score_growth,score_profit,penalty,total_score,debt_free_flag,net_cash_status,debt_to_equity_ratio,revenue,revenue_growth_rate,operating_income,net_income,roe,pbr,per,equity_ratio,roic,roic_using_total_assets,invested_capital,total_assets,equity,total_debt,cash,missing_critical,missing_items,revenue_previous,long_term_debt,short_term_debt,is_debt_free,score_value,score_safety
936,6863,36.739662894014415,18.167661694014413,18.5720012,0.0,56.55399964401441,False,実質無借金,0.00856897457963552,10756978000.0,9.083830847007206,1907420000.0,1562563000.0,9.2860006,0.95930445,10.742653,86.04775703838341,7.949737333591816,False,16795448000.0,19352917000.0,16652751000.0,142697000.0,4815230000.0,False,[],9861203000.0,,,False,9.814336749999999,10.0
937,2927,36.6806596260199,16.3626576260199,20.318002,0.0,50.32756648698467,False,,1.586086732042765,32655022000.0,8.18132881300995,2409620000.0,1448545000.0,10.159001,0.83438206,8.810958,30.940720582894304,4.326176071893867,False,38989028000.0,48726913000.0,15076458000.0,23912570000.0,11303492000.0,False,[],30185451000.0,,,False,10.0,3.646906860964768
938,4287,36.62606484388764,12.668064843887642,23.958,0.0,52.74566684388764,True,実質無借金,0.0,2202970000.0,6.334032421943821,490291000.0,364215000.0,11.979,1.56077,14.306192,91.47745379668376,9.333542737483343,False,3677100000.0,4019679000.0,3677100000.0,0.0,2870859000.0,False,[],2071745000.0,,,True,6.119602,10.0
939,1946,36.610425392406164,14.318425392406164,22.292,0.0,51.33848332803261,False,,0.6672521938973425,270966000000.0,7.159212696203082,16042000000.0,10765000000.0,11.146,1.4709436,13.661237,43.994255556879324,4.929607761364385,False,227795000000.0,310561000000.0,136629000000.0,91166000000.0,43033000000.0,False,[],252863000000.0,,,False,6.72997275,7.998085185626441
940,6822,36.60447092363239,6.604470923632391,30.0,0.0,49.87965208705888,False,,0.7840071848511355,29046192000.0,3.3022354618161955,1484454000.0,1049930000.0,16.928,0.7021605,3.8938406,29.825543490279454,8.257514658605574,False,12583905000.0,23649963000.0,7053730000.0,5530175000.0,3884169000.0,False,[],28117680000.0,,,False,10.0,3.275181163426485
941,6823,36.592816658081006,16.720816658081002,19.872,0.0,56.11980815808101,True,実質無借金,0.0,27877879000.0,8.360408329040501,4033992000.0,2859770000.0,9.936,1.0734433,10.423168,80.33149737697947,8.982743192953224,False,31435769000.0,39132557000.0,31435769000.0,0.0,6014015000.0,False,[],25726997000.0,,,True,9.5269915,10.0
942,5870,36.58574537785322,22.683200216879026,13.902545160974197,0.0,45.2296214332469,False,,0.500403660477206,8542662000.0,11.341600108439513,442130000.0,238333000.0,6.951272580487099,2.3219929,14.859712,34.57641216618102,6.016169289624285,False,5144320000.0,9916078000.0,3428624000.0,1715696000.0,859483000.0,False,[],7672480000.0,,,False,3.7850720000000004,4.858804055393675
943,3694,36.584232537384274,6.584232537384276,30.0,0.0,48.67239503738428,True,実質無借金,0.0,10580636000.0,3.292116268692138,1954347000.0,1178350000.0,15.898000000000001,3.2287538,21.64735,75.959550653759,16.23402873238046,False,8427008000.0,11094073000.0,8427008000.0,0.0,1734795000.0,False,[],10243411000.0,,,False,2.0881625,10.0
944,7167,36.56421727121345,22.73021727121345,13.834,0.0,44.718282271213454,False,実質無借金,1.9507742412353077,280218000000.0,11.365108635606726,81790000000.0,58228000000.0,6.917,1.0669945,16.04385,4.51214813785104,2.0086072643571056,False,2850383000000.0,21408384000000.0,965978000000.0,1884405000000.0,3230771000000.0,False,[],251621000000.0,,,False,8.154065000000001,0.0
945,6191,36.54489578864175,11.538895788641753,25.006,0.0,55.04032384556775,False,実質無借金,0.29062295081967215,28104000000.0,5.7694478943208765,3105000000.0,1779000000.0,12.503,1.1301364,9.699419,47.43833017077799,11.04308505233208,False,19682000000.0,32147000000.0,15250000000.0,4432000000.0,12112000000.0,False,[],26571000000.0,,,False,9.349318,9.146110056925997
946,3154,36.523085219158624,22.249085219158623,14.274000000000001,0.0,45.66765171915863,False,,1.0370086074273976,288689338000.0,11.124542609579311,1875755000.0,1375426000.0,7.1370000000000005,0.91993773,13.421734,18.118231916519694,3.1476833397648085,False,41714123000.0,113024980000.0,20478128000.0,21235995000.0,14333767000.0,False,[],259789000000.0,,,False,9.1445665,0.0
947,2782,36.50264930602772,11.760647306027725,24.742002,0.0,48.02171330602772,False,実質無借金,0.013222099795372266,236327000000.0,5.880323653013862,16845000000.0,11218000000.0,12.371001,3.0249941,23.923744,76.32795273364617,10.775479991592722,False,109429000000.0,141496000000.0,108001000000.0,1428000000.0,59154000000.0,False,[],223202000000.0,,,False,1.5190640000000002,10.0
948,6845,36.48935512033492,6.489355120334917,30.0,0.0,49.95835212033492,False,実質無借金,0.02311100618457608,300378000000.0,3.2446775601674585,41486000000.0,40955000000.0,18.958999000000002,2.9649358,16.124012,75.28533160674385,11.966211343923193,False,242685000000.0,315072000000.0,237203000000.0,5482000000.0,88495000000.0,False,[],290938000000.0,,,False,3.4689970000000003,10.0
949,3562,36.465185222160514,11.255185222160515,25.21,0.0,49.12022397216052,False,実質無借金,0.35937721303167297,14209460000.0,5.627592611080257,1039018000.0,574387000.0,12.605,3.173951,19.379845,51.331767322956104,11.971402127623502,False,6075417000.0,8706626000.0,4469265000.0,1606152000.0,3021288000.0,False,[],13452413000.0,,,False,2.65503875,10.0
950,3536,36.45708264537281,7.091084645372807,29.365997999999998,0.0,40.47744389537281,False,,5.496136060178014,12134207000.0,3.5455423226864036,164902000.0,221311000.0,14.682998999999999,1.8067349,17.783857,14.015711481572755,0.8083743287293508,False,14279449000.0,15683435000.0,2198145000.0,12081304000.0,800867000.0,False,[],11718715000.0,,,False,4.0203612500000006,0.0
951,3671,36.39667878792487,6.39667878792487,30.0,0.0,49.35685622657143,False,実質無借金,0.4019170393516702,5428986000.0,3.198339393962435,662532000.0,480154000.0,19.455999,5.9338613,13.734224,46.68120031593966,9.404199007775654,False,4931546000.0,7535616000.0,3517716000.0,1413830000.0,3453136000.0,False,[],5260730000.0,,,False,4.066444000000001,8.893733438646555
952,6675,36.38706709098369,14.765067890983689,21.6219992,0.0,54.72739859098369,False,実質無借金,0.08919516317774022,43971000000.0,7.382533945491844,3243000000.0,3502000000.0,10.8109996,1.2353572,11.93153,68.0574298166051,6.774800047749791,False,33508000000.0,45203000000.0,30764000000.0,2744000000.0,10291000000.0,False,[],40948000000.0,,,False,8.3403315,10.0
953,4966,36.368862972354066,8.944862972354064,27.424,0.0,48.82856347235406,False,実質無借金,0.011599485555812155,83845427000.0,4.472431486177032,18829148000.0,14078236000.0,13.712,2.6645138,20.161198,81.2618871401139,12.27795923128803,False,107350117000.0,130589127000.0,106119189000.0,1230928000.0,52152610000.0,False,[],80256031000.0,,,False,2.4597005000000003,10.0
954,7003,36.36185507246377,8.769855072463768,27.592,0.0,42.770388902687955,False,,0.6196209574386661,315112000000.0,4.384927536231884,23131000000.0,39074000000.0,13.796,3.6301363,28.113108,37.81043249067256,5.885943196978453,False,275091000000.0,449212000000.0,169849000000.0,105242000000.0,35353000000.0,False,[],301875000000.0,,,False,0.4717229999999999,5.936810830224187
955,6859,36.29784196151048,16.61784116151048,19.6800008,0.0,53.88080196151048,False,実質無借金,0.0022225358075213435,67288000000.0,8.30892058075524,7529000000.0,6003000000.0,9.8400004,1.2969846,13.728468,74.74521075322689,9.275757682424583,False,56818000000.0,75847000000.0,56692000000.0,126000000.0,12768000000.0,False,[],62126000000.0,,,False,7.58296,10.0
956,3288,36.26702534683477,6.26702534683477,30.0,0.0,47.430683732591106,False,,1.3368602412456996,1336468000000.0,3.133512673417385,145934000000.0,100670000000.0,19.409999,1.9445177,10.649594,38.14593615726901,8.115933969024741,False,1258682000000.0,1412001000000.0,538621000000.0,720061000000.0,421898000000.0,False,[],1295862000000.0,,,False,5.115012999999999,6.048645385756337
957,6912,36.259679363396586,15.061679363396586,21.198,0.0,55.45641136339658,False,実質無借金,0.0010264969183758949,13429290000.0,7.530839681698293,1997364000.0,1439924000.0,10.599,1.1222051,10.76897,80.58548758770348,9.932316413679931,False,14076825000.0,17450276000.0,14062390000.0,14435000.0,4716583000.0,False,[],12488780000.0,,,False,9.196732,10.0
958,4832,36.250678368651165,6.250678368651169,30.0,0.0,50.33535411865117,False,実質無借金,0.10692720769128293,63971753000.0,3.1253391843255844,7589259000.0,5442363000.0,15.389,2.199132,13.661297,62.197934225672135,14.540801248731455,False,36534997000.0,53065719000.0,33005781000.0,3529216000.0,24053157000.0,False,[],62033011000.0,,,False,4.084675750000001,10.0
959,1966,36.21032762716335,22.23632762716335,13.974,0.0,54.51115587946706,False,,0.46222500794519583,58067410000.0,11.118163813581676,2933802000.0,2309002000.0,6.987,0.7107855,9.311041,44.90248475691113,6.926657237349472,False,29648665000.0,45156530000.0,20276404000.0,9372261000.0,5186250000.0,False,[],52257352000.0,,,False,10.0,8.30082825230371
960,5715,36.203620992802314,13.769620992802317,22.434,0.0,55.01075836780231,False,,0.4372787805120443,201216000000.0,6.884810496401158,9765000000.0,18619000000.0,11.217,1.174878,11.2738905,50.87726121809207,3.6357302044051085,False,188009000000.0,257107000000.0,130809000000.0,57200000000.0,24846000000.0,False,[],188255000000.0,,,False,8.807137375,10.0
961,2112,36.14263074484945,6.142630744849446,30.0,0.0,56.14263074484945,False,,0.49629941633070584,32519000000.0,3.071315372424723,2881000000.0,2136000000.0,15.939,0.8845089,6.1845865,56.51759904778098,8.109944906904733,False,24867000000.0,29405000000.0,16619000000.0,8248000000.0,3313000000.0,False,[],31550000000.0,,,False,10.0,10.0
962,2813,36.13765766564027,10.803657665640271,25.334,0.0,56.13765766564027,False,実質無借金,0.40247012963814205,16249157000.0,5.401828832820136,1591741000.0,1208405000.0,12.667,0.88846487,7.5700226,58.7313830550527,9.287726211562383,False,11996679000.0,14564554000.0,8553964000.0,3442715000.0,3499210000.0,False,[],15416390000.0,,,False,10.0,10.0
963,2612,36.1262869955157,21.132286995515695,14.994,0.0,55.0309813705157,False,実質無借金,0.0018431872961860202,39450000000.0,10.566143497757848,3166000000.0,2357000000.0,7.497,1.0217183,13.9468565,81.00192943770672,6.272855929804698,False,35330000000.0,43536000000.0,35265000000.0,65000000.0,7881000000.0,False,[],35680000000.0,,,False,8.904694374999998,10.0
964,2435,36.067961165048544,6.067961165048544,30.0,0.0,43.530798165048544,False,,9.744781144781145,17829000000.0,3.033980582524272,892000000.0,444000000.0,29.398000000000003,1.5074326,5.655931,7.423886417037444,3.9132614690398597,False,15956000000.0,20003000000.0,1485000000.0,14471000000.0,1481000000.0,False,[],17304000000.0,,,False,7.462837,0.0
965,6069,36.02932553108049,18.26132553108049,17.768,0.0,47.839442531080486,False,実質無借金,0.5084723777430552,6191610000.0,9.130662765540245,988680000.0,600742000.0,8.884,1.9990463,22.778606,51.278515507803704,10.514388849894715,False,6582180000.0,8509361000.0,4363474000.0,2218706000.0,2376969000.0,False,[],5673575000.0,,,False,1.810117,10.0
966,2685,36.02390790694785,12.70990870694785,23.313999199999998,0.0,51.63629615694785,False,実質無借金,0.1161967264143602,293110000000.0,6.354954353473925,15516000000.0,9614000000.0,11.656999599999999,1.6129833,15.290781,57.924392222856625,12.620350681493358,False,86061000000.0,133108000000.0,77102000000.0,8959000000.0,21143000000.0,False,[],275596000000.0,,,False,5.6123882499999995,10.0
967,4452,36.01680694698283,12.51080694698283,23.506,0.0,47.25125494698283,False,実質無借金,0.2299714279286373,1628448000000.0,6.255403473491415,146644000000.0,107767000000.0,11.753,2.7357576,25.062208,57.1312586457959,7.823373756958289,False,1312104000000.0,1867237000000.0,1066776000000.0,245328000000.0,357713000000.0,False,[],1532579000000.0,,,False,1.2344480000000004,10.0
968,7228,36.015166509713026,8.839164509713024,27.176002,0.0,56.015166509713026,False,実質無借金,0.12104999964554836,14578068000.0,4.419582254856512,1714833000.0,1208505000.0,13.588001,0.98352665,7.57,78.7155957092301,12.443771842864173,False,9646457000.0,10931558000.0,8604841000.0,1041616000.0,2340020000.0,False,[],13961048000.0,,,False,10.0,10.0
969,6367,35.97138036363393,16.245381163633933,19.7259992,0.0,49.39163161363393,False,,0.35175600152985587,4752335000000.0,8.122690581816967,401669000000.0,264757000000.0,9.8629996,1.8225139,19.868717,54.65158093557974,7.414107166495006,False,3792342000000.0,5133416000000.0,2805493000000.0,986849000000.0,802663000000.0,False,[],4395317000000.0,,,False,3.4202512500000006,10.0
970,3302,35.961894384682125,24.605894384682124,11.356,0.0,51.93723213468213,False,実質無借金,0.001502936196270482,31481564000.0,12.302947192341062,3459753000.0,3253077000.0,5.678,1.1737188,22.624273,80.30917434979747,3.6343893543867236,False,66636424000.0,82850340000.0,66536424000.0,100000000.0,12693887000.0,False,[],28032714000.0,,,False,5.9753377500000004,10.0
971,6824,35.92446111647955,18.716461116479547,17.208000000000002,0.0,54.43862611647955,False,実質無借金,0.10263278065292684,42153556000.0,9.358230558239773,5155293000.0,3376817000.0,8.604000000000001,1.0317394,15.308552,70.8205472579943,6.867889694999861,False,52544599000.0,67288044000.0,47653761000.0,4890838000.0,19973854000.0,False,[],38546304000.0,,,False,8.514165,10.0
972,4530,35.9024805017454,20.18263164580187,15.71984885594353,0.0,49.0511262517454,False,実質無借金,0.013929528722428131,156006000000.0,10.091315822900935,18896000000.0,21758000000.0,7.859924427971765,1.676969,23.866037,80.69012557277274,4.712588802827439,False,280678000000.0,343068000000.0,276822000000.0,3856000000.0,114518000000.0,False,[],141706000000.0,,,False,3.148645750000001,10.0
973,2791,35.89672716299426,16.93072716299426,18.966,0.0,54.34658666299426,False,,0.24664861760603823,292940000000.0,8.46536358149713,9815000000.0,6774000000.0,9.483,1.1673578,12.853406,52.35689801809231,9.042868236439976,False,75977000000.0,116403000000.0,60945000000.0,15032000000.0,8488000000.0,False,[],270077000000.0,,,False,8.4498595,10.0
974,3360,35.84566035487204,14.973660354872042,20.872,0.0,46.75583022032336,False,実質無借金,0.250476267138909,678229000000.0,7.486830177436021,24781000000.0,15128000000.0,10.436,1.7336571,17.093643,39.05559834635397,9.305370783623722,False,186416000000.0,381702000000.0,149076000000.0,37340000000.0,77502000000.0,False,[],630988000000.0,,,False,4.558303749999999,6.351866115451323
975,7081,35.81633448340159,5.816334483401593,30.0,0.0,54.49567298340159,False,実質無借金,0.11263347895920509,31861162000.0,2.9081672417007964,2081898000.0,1549394000.0,18.187,1.2641323,8.728905,60.44094995923695,11.83819431966283,False,12310396000.0,18305796000.0,11064197000.0,1246199000.0,2104417000.0,False,[],30960771000.0,,,False,8.6793385,10.0
976,6387,35.76970377495364,9.515705774953641,26.253998,0.0,47.63465152495364,False,実質無借金,0.09034794325400436,8203159000.0,4.757852887476821,2017161000.0,1471991000.0,13.126999,2.822615,22.540209,76.32026507777196,10.528722798372149,False,13411054000.0,16116025000.0,12299793000.0,1111261000.0,6592297000.0,False,[],7830591000.0,,,False,1.8649477499999996,10.0
977,5571,35.72775666739954,35.72775666739954,0.0,0.0,41.11796080459974,False,,1.500082680056171,9091963000.0,17.86387833369977,465847000.0,184120000.0,-0.14300001,1.8449585,34.06938431457745,33.84498991160061,3.7251105562861495,False,8753912000.0,10345546000.0,3501449000.0,5252463000.0,2695708000.0,False,[],7713952000.0,,,False,0.7752075000000003,4.6149966372002025
978,1972,35.72339597315436,11.409395973154362,24.314,0.0,50.79833947315436,False,実質無借金,0.0031361841862524442,45360000000.0,5.704697986577181,4119000000.0,2941000000.0,12.157,1.9850113,9.979923,65.42035772043737,10.605046343975284,False,27188000000.0,41429000000.0,27103000000.0,85000000.0,14603000000.0,False,[],42912000000.0,,,False,5.0749435,10.0
979,3198,35.722707098162154,9.00670709816215,26.716,0.0,45.722707098162154,False,実質無借金,0.09352281380795062,30389199000.0,4.503353549081075,2186875000.0,1485153000.0,13.358,5.766941,38.607155,62.53816140892029,16.030537988336803,False,9549352000.0,13963714000.0,8732650000.0,816702000.0,5277369000.0,False,[],29079640000.0,,,False,0.0,10.0
980,3276,35.69958119488874,5.699581194888736,30.0,0.0,50.316510163473275,False,実質無借金,0.18281176988061848,58987859000.0,2.849790597444368,2722194000.0,1831529000.0,22.117001,2.4212484,11.299781,49.82562265575361,17.257968222387497,False,11041484000.0,18735232000.0,9334946000.0,1706538000.0,7555724000.0,False,[],57353407000.0,,,False,4.67505475,9.941874218584537
981,4645,35.69080447096512,5.690804470965119,30.0,0.0,43.00620597096512,False,,3.300916199786099,18459134000.0,2.8454022354825597,918273000.0,317294000.0,43.769002,1.5369197,4.0568132,15.743889314198691,6.955711802733801,False,9241198000.0,13647568000.0,2148658000.0,7092540000.0,4387763000.0,False,[],17948429000.0,,,False,7.315401499999999,0.0
982,4633,35.68280862840577,15.070808628405777,20.612,0.0,54.82477762840577,False,,0.3227107596965488,245570000000.0,7.535404314202888,13162000000.0,9006000000.0,10.306,1.0662932,12.10626,50.71025421050255,6.202179722788807,False,148551000000.0,221470000000.0,112308000000.0,36243000000.0,15717000000.0,False,[],228362000000.0,,,False,9.141969,10.0
983,1944,35.64008387266316,15.444083872663159,20.196,0.0,46.77882887266316,False,実質無借金,0.024933101630433874,705058000000.0,7.722041936331579,60980000000.0,47250000000.0,10.098,2.46878,25.44502,72.90350532376448,6.952355047973953,False,613979000000.0,821693000000.0,599043000000.0,14936000000.0,104161000000.0,False,[],654516000000.0,,,False,1.1387450000000001,10.0
984,4385,35.57716627447214,5.577166274472138,30.0,0.0,38.16570202447214,False,,2.0084316352537046,192633000000.0,2.788583137236069,27840000000.0,26114000000.0,31.267,4.776922,19.645857,18.255931352445824,6.52549523847792,False,298644000000.0,543763000000.0,99269000000.0,199375000000.0,153398000000.0,False,[],187407000000.0,,,False,2.58853575,0.0
985,4809,35.54851526251527,15.262515262515263,20.286,0.0,52.95263575388528,False,,1.2470948304720004,17630000000.0,7.631257631257632,3273000000.0,2044000000.0,10.143,0.9885401,10.111134,42.295711974110034,4.875822000893827,False,46989000000.0,49440000000.0,20911000000.0,26078000000.0,3671000000.0,False,[],16380000000.0,,,False,9.9722165,7.431903991370011
986,3945,35.52967917427432,5.529679174274323,30.0,0.0,49.63013579527889,False,,0.664334181509754,27579000000.0,2.7648395871371614,904000000.0,976000000.0,21.054001,0.8541219,4.31595,32.301369863013704,8.062173525289845,False,7849000000.0,14600000000.0,4716000000.0,3133000000.0,2834000000.0,False,[],26837000000.0,,,False,10.0,4.100456621004568
987,6364,35.5183523529435,11.2823523529435,24.236,0.0,54.1764763529435,False,実質無借金,0.19368761344553154,54827987000.0,5.64117617647175,6918812000.0,4812530000.0,12.118,1.2383884,10.599736,63.65095780512073,9.928080395016856,False,48782526000.0,64204971000.0,40867079000.0,7915447000.0,19245867000.0,False,[],51900205000.0,,,False,8.658124,10.0
988,6637,35.497478779510594,16.667478779510596,18.83,0.0,54.7172150295106,False,実質無借金,0.06331628845497232,56404866000.0,8.333739389755298,5618453000.0,4451526000.0,9.415,1.06033,11.914455,69.60074840179395,7.191453754402892,False,54688763000.0,73896135000.0,51432263000.0,3256500000.0,17614783000.0,False,[],52065835000.0,,,False,9.21973625,10.0
989,5259,35.46778765028316,13.171787650283154,22.296,0.0,48.492869823630315,False,,0.858642671159094,4399466000.0,6.585893825141577,379859000.0,-377478000.0,11.148,7.2969265,-25.794351607245986,44.075246520041475,8.136766160765678,False,3267899000.0,3989128000.0,1758218000.0,1509681000.0,1361891000.0,False,[],4127625000.0,,,False,5.0,8.025082173347158
990,7119,35.465460293872354,16.011459493872355,19.4540008,0.0,45.84722385318648,False,,0.5865771812080537,33930000000.0,8.005729746936177,1069000000.0,623000000.0,9.7270004,1.7596782,18.910933,39.22366342794238,5.7552684202430395,False,13002000000.0,20893000000.0,8195000000.0,4807000000.0,2394000000.0,False,[],31415000000.0,,,False,3.9738757500000004,6.407887809314125
991,2139,35.432778020078096,21.400778020078096,14.032,0.0,45.66400900361543,False,実質無借金,0.6076508172200973,11332980000.0,10.700389010039048,309794000.0,163736000.0,7.016,1.5407897,24.807056,39.910830450612,6.667556265321364,False,3252403000.0,5068995000.0,2023078000.0,1229325000.0,1904103000.0,False,[],10237525000.0,,,False,3.5942875000000005,6.636943483537334
992,4057,35.43183107832405,20.775831078324053,14.655999999999999,0.0,51.14336557832405,False,実質無借金,0.3131190978107897,2864934000.0,10.387915539162027,196286000.0,137570000.0,7.327999999999999,1.3831768,19.490326,55.910213135215905,8.855051270930018,False,1551659000.0,2113494000.0,1181659000.0,370000000.0,477307000.0,False,[],2595333000.0,,,False,5.7115345,10.0
993,4960,35.41253900707838,10.278539007078377,25.134,0.0,40.72099616592956,False,,1.1612511115092914,9710828000.0,5.139269503539189,402285000.0,128077000.0,12.567,2.8959477,108.77797,35.92537147655355,2.7273773285775897,False,10324919000.0,13297811000.0,4777288000.0,5547631000.0,2149036000.0,False,[],9236157000.0,,,False,0.0,5.3084571588511835
994,2208,35.37258664468119,18.816587444681197,16.5559992,0.0,54.25500864468119,False,実質無借金,0.05994373160299881,113475000000.0,9.408293722340598,7471000000.0,5566000000.0,8.2779996,1.0586271,13.29777,64.16072788739449,8.023842766620126,False,65177000000.0,95839000000.0,61491000000.0,3686000000.0,17391000000.0,False,[],103717000000.0,,,False,8.882422,10.0
995,2136,35.352688917039,10.928688917039008,24.424,0.0,48.946587417039005,False,実質無借金,0.10050546712051585,5969419000.0,5.464344458519504,565185000.0,413669000.0,12.212,3.4596615,15.624406,67.40247608073226,9.032878275515579,False,4379883000.0,5904654000.0,3979883000.0,400000000.0,3432998000.0,False,[],5660130000.0,,,False,3.5938985000000003,10.0
996,1332,35.34119230190949,13.171192301909487,22.17,0.0,50.413689867195,False,,0.7770386118921885,886126000000.0,6.585596150954744,31783000000.0,25381000000.0,11.085,1.3600177,14.025086,43.63657269585653,4.519133308552149,False,492309000000.0,634878000000.0,277039000000.0,215270000000.0,14707000000.0,False,[],831375000000.0,,,False,7.19364,7.87885756528551
997,6382,35.32971585358613,17.43171505358613,17.8980008,0.0,55.32971585358613,False,実質無借金,0.005546351615069489,40217018000.0,8.715857526793066,3245861000.0,2403191000.0,8.9490004,0.65599495,7.6345215,75.82478353976467,7.017830506730249,False,32376141000.0,42463111000.0,32197562000.0,178579000.0,9358834000.0,False,[],36992780000.0,,,False,10.0,10.0
998,4063,35.26325192002938,12.117251920029384,23.146,0.0,47.30474067002938,False,実質無借金,0.0036120339648298004,2561249000000.0,6.058625960014692,742105000000.0,534021000000.0,11.573,2.496473,21.834045,82.71775845052719,11.101495497948308,False,4679311000000.0,5636601000000.0,4662470000000.0,16841000000.0,1708438000000.0,False,[],2414937000000.0,,,False,2.04148875,10.0
999,2353,35.261388050724335,5.261388050724338,30.0,0.0,43.89732225271921,False,実質無借金,1.0059445802658953,32693336000.0,2.630694025362169,6461347000.0,5104882000.0,27.750000000000004,5.0982857,18.971275,37.63625885598462,14.217919224161452,False,31811567000.0,42136619000.0,15858647000.0,15952920000.0,16616696000.0,False,[],31855320000.0,,,False,2.7571812500000004,5.878752951994874
1000,4613,35.03503252667279,9.443032526672797,25.592,0.0,45.91545462098212,False,,0.8107204234422499,588825000000.0,4.721516263336398,52051000000.0,38306000000.0,12.796,1.6657571,14.347195,35.88801903292798,7.46896447108407,False,487828000000.0,750699000000.0,269411000000.0,218417000000.0,76656000000.0,False,[],562277000000.0,,,False,5.58441575,5.296006344309327
1001,2209,35.025904739546135,12.023904739546134,23.002,0.0,52.54505448954614,False,,0.08811584957521443,51121689000.0,6.011952369773067,3005704000.0,2198442000.0,11.501,1.3727249,12.468903,60.31336318785894,8.74086204969762,False,24070770000.0,36677633000.0,22121514000.0,1949256000.0,1516238000.0,False,[],48222571000.0,,,False,7.519149750000001,10.0
1002,3323,35.0038088970634,23.975808897063402,11.028,0.0,42.732399368746385,False,,0.9611595761560684,13088331000.0,11.987904448531701,407907000.0,196717000.0,5.514,1.7734462,107.76699,39.78746441504894,2.880500086505321,False,9912685000.0,12703755000.0,5054502000.0,4858183000.0,2680672000.0,False,[],11687272000.0,,,False,1.1327690000000001,6.595821471682979
1003,2428,35.000242755641594,15.02657308346026,19.973669672181334,0.0,45.88017864549067,False,実質無借金,0.20587351775542728,10132265000.0,7.51328654173013,1222367000.0,836790000.0,9.986834836090667,1.4619371,11.736758,30.87143266954724,8.468554466573455,False,10103931000.0,27141374000.0,8378931000.0,1725000000.0,16657168000.0,False,[],9424198000.0,,,False,7.256124999999999,3.62381088984908
1004,1788,34.977061044543376,13.877060044543379,21.100001,0.0,53.97562266954338,False,実質無借金,0.012656264579860436,7400142000.0,6.9385300222716895,199296000.0,132314000.0,10.5500005,0.9290848,14.0057535,70.2294923291128,4.342863689058292,False,3212332000.0,4516883000.0,3172184000.0,40148000.0,1589904000.0,False,[],6919996000.0,,,False,8.998561625,10.0
1005,2936,34.93969142442155,4.939691424421546,30.0,0.0,37.24710776866537,False,実質無借金,0.7809046360209054,15241454000.0,2.469845712210773,136510000.0,108952000.0,48.101002,19.023014,37.46531,26.92224903273147,5.174902128134296,False,1846547000.0,3851309000.0,1036859000.0,809688000.0,1983167000.0,False,[],14874087000.0,,,False,0.0,2.307416344243824
1006,3050,34.93152368438825,22.917523684388257,12.014,0.0,51.20532605499276,False,,1.1108332261311096,544602000000.0,11.458761842194129,33231000000.0,17144000000.0,6.007,0.74992627,12.6258,40.79075711181351,4.169592876002215,False,557889000000.0,647936000000.0,264298000000.0,293591000000.0,119429000000.0,False,[],488613000000.0,,,False,9.34355,6.930252370604505
1007,3077,34.89877460834545,4.898774608345446,30.0,0.0,39.81598660834545,False,実質無借金,3.4455122125982593,4770191000.0,2.449387304172723,199677000.0,175313000.0,36.94611283218478,4.1429105,10.331152,15.719007705961038,6.626114039745145,False,2109440000.0,3018702000.0,474510000.0,1634930000.0,1814136000.0,False,[],4656144000.0,,,False,4.917212,0.0
1008,6594,34.8361698265861,22.2101698265861,12.626000000000001,0.0,49.8925198265861,False,,0.36994560564324,2607813000000.0,11.10508491329305,238116000000.0,164365000000.0,6.313000000000001,1.4372524,21.029552,51.69942755523053,7.076730258280962,False,2355342000000.0,3325561000000.0,1719296000000.0,636046000000.0,246239000000.0,False,[],2347159000000.0,,,False,5.05635,10.0
1009,4800,34.83073571221581,4.830735712215815,30.0,0.0,49.46059571221581,False,実質無借金,0.03275803492799843,4916037000.0,2.4153678561079075,1402221000.0,992077000.0,18.268,2.004182,11.48056,81.78049921446609,16.800084825858807,False,5842558000.0,6917588000.0,5657238000.0,185320000.0,3951789000.0,False,[],4800097000.0,,,False,4.62986,10.0
1010,4745,34.81152288072018,4.81152288072018,30.0,0.0,44.81152288072018,True,実質無借金,0.0,22182368000.0,2.40576144036009,1598565000.0,1039066000.0,15.399,2.8143952,inf,70.76969047187299,12.86324294579334,False,8699171000.0,12292227000.0,8699171000.0,0.0,7747243000.0,False,[],21661250000.0,,,True,0.0,10.0
1011,4998,34.6824811443433,18.270481144343304,16.412,0.0,50.97307680387847,False,,0.6633933874480301,73854000000.0,9.135240572171652,2653000000.0,1462000000.0,8.206,0.7536299,9.425306,38.87178697860551,4.420719369658883,False,42009000000.0,64970000000.0,25255000000.0,16754000000.0,10048000000.0,False,[],67672000000.0,,,False,10.0,6.290595659535171
1012,6287,34.66610707862192,15.840107078621921,18.826,0.0,54.45164057862192,False,実質無借金,0.25460150749173754,154807000000.0,7.920053539310961,12341000000.0,7151000000.0,9.413,0.9764469,10.857866,54.77435835056562,8.994804302329214,False,96041000000.0,139757000000.0,76551000000.0,19490000000.0,27432000000.0,False,[],143446000000.0,,,False,9.7855335,10.0
